# t(seg)	 CIC (A)	 Reactivity($)
25.339999999999836	1.0436507806310071	7.355424459375508
25.399999999999835	1.043709422311465	7.355464388021086
25.459999999999834	1.0437680371820761	7.3555042474656895
25.519999999999833	1.0438266253804651	7.355544037354161
25.57999999999983	1.0438851870433878	7.355583757337162
25.63999999999983	1.0439437223067416	7.3556234070746305
25.69999999999983	1.04400223130557	7.355662986231527
25.759999999999827	1.0440607141740696	7.355702494479674
25.819999999999826	1.0441191710455997	7.355741931498455
25.879999999999825	1.044177602052687	7.355781296973686
25.939999999999824	1.0442360073270316	7.355820590596763
25.999999999999822	1.0442943869995165	7.355859812066584
26.05999999999982	1.0443527412002125	7.355898961088017
26.11999999999982	1.044411070058384	7.355938037371688
26.17999999999982	1.044469373702498	7.355977040635798
26.239999999999817	1.0445276522602296	7.356015970603658
26.299999999999816	1.0445859058584663	7.356054827004241
26.359999999999815	1.0446441346233184	7.356093609574185
26.419999999999813	1.0447023386801215	7.356132318054557
26.479999999999812	1.0447605181534452	7.356170952193155
26.53999999999981	1.0448186731670979	7.35620951174296
26.59999999999981	1.0448768038441332	7.356247996462902
26.65999999999981	1.044934910306858	7.3562864061185
26.719999999999807	1.0449929926768344	7.356324740479429
26.779999999999806	1.0450510510748896	7.356362999321874
26.839999999999804	1.045109085621119	7.356401182426948
26.899999999999803	1.0451670964348942	7.356439289582131
26.959999999999802	1.0452250836348673	7.3564773205793905
27.0199999999998	1.0452830473389767	7.356515275215941
27.0799999999998	1.0453409876644537	7.356553153294878
27.139999999999798	1.0453989047278267	7.356590954623975
27.199999999999797	1.0454567986449292	7.356628679016529
27.259999999999796	1.0455146695309019	7.356666326290882
27.319999999999794	1.0455725175002009	7.356703896269994
27.379999999999793	1.0456303426666018	7.356741388782189
27.43999999999979	1.045688145143205	7.356778803660173
27.49999999999979	1.0457459250424421	7.356816140742493
27.55999999999979	1.0458036824760801	7.356853399871887
27.619999999999788	1.0458614175552265	7.356890580895574
27.679999999999787	1.0459191303903352	7.356927683666047
27.739999999999785	1.0459768210912106	7.356964708039802
27.799999999999784	1.0460344897670135	7.357001653878206
27.859999999999783	1.0460921365262663	7.357038521047891
27.91999999999978	1.0461497614768565	7.357075309418864
27.97999999999978	1.0462073647260437	7.3571120188663865
28.03999999999978	1.0462649463804616	7.357148649269289
28.099999999999778	1.0463225065461261	7.3571852005116485
28.159999999999776	1.0463800453284378	7.357221672481758
28.219999999999775	1.046437562832187	7.357258065070981
28.279999999999774	1.0464950591615594	7.357294378176726
28.339999999999772	1.046552534420139	7.357330611698681
28.39999999999977	1.0466099887109146	7.357366765542046
28.45999999999977	1.0466674221362835	7.357402839615751
28.51999999999977	1.0467248347980551	7.357438833832135
28.579999999999767	1.0467822267974567	7.357474748108272
28.639999999999766	1.0468395982351373	7.3575105823648235
28.699999999999765	1.0468969492111722	7.357546336526478
28.759999999999764	1.0469542798250666	7.357582010521553
28.819999999999762	1.0470115901757613	7.357617604282656
28.87999999999976	1.0470688803616353	7.3576531177455236
28.93999999999976	1.0471261504805107	7.357688550849983
28.99999999999976	1.047183400629658	7.357723903539592
29.059999999999757	1.0472406309057982	7.357759175761243
29.119999999999756	1.047297841405108	7.357794367465474
29.179999999999755	1.047355032223224	7.357829478607164
29.239999999999753	1.0474122034552458	7.357864509143443
29.299999999999752	1.0474693551957412	7.357899459035822
29.35999999999975	1.04752648753875	7.357934328249626
29.41999999999975	1.0475836005777857	7.3579691167518355
29.479999999999748	1.0476406944058427	7.3580038245146655
29.539999999999747	1.0476977691153977	7.358038451513044
29.599999999999746	1.0477548247984145	7.358072997724642
29.659999999999744	1.0478118615463476	7.358107463131159
29.719999999999743	1.0478688794501458	7.358141847717088
29.779999999999742	1.0479258786002559	7.358176151470134
29.83999999999974	1.0479828590866265	7.358210374381618
29.89999999999974	1.0480398209987112	7.358244516445149
29.959999999999738	1.048096764425473	7.358278577658426
30.019999999999737	1.0481536894553876	7.358312558021373
30.079999999999735	1.0482105961764454	7.358346457537166
30.139999999999734	1.0482674846761575	7.3583802762118395
30.199999999999733	1.0483243550415575	7.358414014054855
30.25999999999973	1.0483812073592056	7.358447671078431
30.31999999999973	1.048438041715191	7.358481247297122
30.37999999999973	1.0484948581951372	7.358514742729089
30.439999999999728	1.048551656884203	7.358548157394759
30.499999999999726	1.048608437867088	7.3585814913175085
30.559999999999725	1.048665201228033	7.358614744523556
30.619999999999724	1.0487219470508278	7.358647917042034
30.679999999999723	1.0487786754188089	7.358681008904163
30.73999999999972	1.048835386414868	7.3587140201447845
30.79999999999972	1.04889208012145	7.358746950799789
30.85999999999972	1.048948756620561	7.35877980090961
30.919999999999717	1.049005415993768	7.3588125705158784
30.979999999999716	1.0490620583222032	7.358845259663201
31.039999999999715	1.049118683686567	7.358877868398881
31.099999999999714	1.0491752921671311	7.358910396772213
31.159999999999712	1.0492318838437418	7.358942844835762
31.21999999999971	1.049288458795821	7.35897521264343
31.27999999999971	1.0493450171023728	7.359007500252811
31.33999999999971	1.0494015588419825	7.359039707722709
31.399999999999707	1.049458084092822	7.359071835114697
31.459999999999706	1.0495145929326517	7.359103882492747
31.519999999999705	1.0495710854388238	7.359135849922964
31.579999999999703	1.049627561688285	7.359167737474696
31.639999999999702	1.0496840217575785	7.3591995452174
31.6999999999997	1.0497404657228477	7.35923127322485
31.7599999999997	1.0497968936598387	7.359262921571715
31.8199999999997	1.0498533056439034	7.359294490335675
31.879999999999697	1.0499097017500008	7.359325979595761
31.939999999999696	1.0499660820527013	7.359357389434139
31.999999999999694	1.050022446626188	7.359388719933583
32.0599999999997	1.050078795544261	7.359419971180154
32.1199999999997	1.0501351288803376	7.359451143261478
32.1799999999997	1.0501914467074573	7.359482236267434
32.239999999999704	1.0502477490982831	7.359513250289387
32.299999999999706	1.0503040361251035	7.359544185421126
32.35999999999971	1.0503603078598365	7.359575041758326
32.41999999999971	1.0504165643740309	7.359605819398615
32.47999999999971	1.050472805738869	7.359636518440827
32.539999999999715	1.0505290320251701	7.359667138987004
32.59999999999972	1.0505852433033909	7.359697681139687
32.65999999999972	1.0506414396436292	7.359728145003988
32.71999999999972	1.0506976211156267	7.359758530686268
32.779999999999724	1.05075378778877	7.3597888382955405
32.839999999999726	1.0508099397320945	7.359819067941593
32.89999999999973	1.050866077014285	7.359849219736358
32.95999999999973	1.05092219970368	7.359879293793963
33.01999999999973	1.0509783078682717	7.3599092902294325
33.079999999999735	1.0510344015757103	7.359939209159822
33.13999999999974	1.0510904808933048	7.35996905070378
33.19999999999974	1.0511465458880263	7.359998814981715
33.25999999999974	1.0512025966265097	7.360028502115597
33.319999999999744	1.0512586331750553	7.360058112228682
33.37999999999975	1.0513146555996318	7.360087645445556
33.43999999999975	1.051370663965879	7.360117101893947
33.49999999999975	1.0514266583391079	7.3601464817008955
33.559999999999754	1.0514826387843048	7.360175784996627
33.619999999999756	1.0515386053661324	7.360205011911641
33.67999999999976	1.051594558148932	7.360234162578672
33.73999999999976	1.0516504971967267	7.360263237132168
33.79999999999976	1.0517064225732207	7.36029223570698
33.859999999999765	1.0517623343418037	7.360321158439671
33.91999999999977	1.0518182325655534	7.360350005469207
33.97999999999977	1.0518741173072346	7.360378776934226
34.03999999999977	1.051929988629304	7.360407472976136
34.099999999999774	1.0519858465939105	7.360436093736832
34.159999999999776	1.0520416912628985	7.360464639360136
34.21999999999978	1.0520975226978082	7.360493109990629
34.27999999999978	1.0521533409598787	7.360521505774055
34.33999999999978	1.0522091461100496	7.360549826858398
34.399999999999785	1.0522649382089628	7.360578073391743
34.45999999999979	1.0523207173169642	7.360606245523833
34.51999999999979	1.0523764834941056	7.360634343405531
34.57999999999979	1.0524322368001477	7.360662367189401
34.639999999999795	1.0524879772945597	7.360690317028296
34.6999999999998	1.0525437050365232	7.360718193077176
34.7599999999998	1.0525994200849316	7.360745995490756
34.8199999999998	1.0526551224983953	7.360773724426453
34.879999999999804	1.0527108123352404	7.360801380041822
34.939999999999806	1.0527664896535118	7.360828962495438
34.99999999999981	1.0528221545109744	7.360856471947452
35.05999999999981	1.0528778069651157	7.360883908558908
35.11999999999981	1.0529334470731468	7.360911272492046
35.179999999999815	1.0529890748920034	7.360938563909
35.23999999999982	1.0530446904783495	7.360965782974687
35.29999999999982	1.053100293888577	7.36099292985334
35.35999999999982	1.0531558851788085	7.361020004711453
